 sid  |   code   | stid |   name    | ord | presentation_time | presentation_time 
 5502 | r2tD7J6j |   14 | rateme-pl | 146 |             20462 |             20462
 5502 | r2tD7J6j |   14 | rateme-pl | 107 |             14782 |             14782
 5502 | r2tD7J6j |   14 | rateme-pl | 128 |             14026 |             14026
 5502 | r2tD7J6j |   14 | rateme-pl |  23 |             19364 |             19364
 5502 | r2tD7J6j |   14 | rateme-pl |  39 |             16960 |             16960
 5502 | r2tD7J6j |   14 | rateme-pl | 152 |            332945 |            332945
 5502 | r2tD7J6j |   14 | rateme-pl | 177 |             13314 |             13314
 5502 | r2tD7J6j |   14 | rateme-pl | 174 |             15599 |             15599
 5502 | r2tD7J6j |   14 | rateme-pl |  85 |             25108 |             25108
 5502 | r2tD7J6j |   14 | rateme-pl |  33 |             22506 |             22506
 5502 | r2tD7J6j |   14 | rateme-pl |  30 |             21482 |             21482
 5502 | r2tD7J6j |   14 | rateme-pl |  10 |            910217 |            910217
 5502 | r2tD7J6j |   14 | rateme-pl |  74 |             21586 |             21586
 5502 | r2tD7J6j |   14 | rateme-pl |  89 |             17417 |             17417
 5502 | r2tD7J6j |   14 | rateme-pl |  14 |             11664 |             11664
 5502 | r2tD7J6j |   14 | rateme-pl |  55 |             23929 |             23929
 5502 | r2tD7J6j |   14 | rateme-pl |  80 |             19401 |             19401
 5502 | r2tD7J6j |   14 | rateme-pl | 108 |             29678 |             29678
 5502 | r2tD7J6j |   14 | rateme-pl |  31 |             39709 |             39709
 5502 | r2tD7J6j |   14 | rateme-pl |  96 |             11600 |             11600
 5502 | r2tD7J6j |   14 | rateme-pl |  24 |             14127 |             14127
 5503 | r2tK3Z77 |   14 | rateme-pl |  32 |              8676 |              8676
 5503 | r2tK3Z77 |   14 | rateme-pl |  97 |             12288 |             12288
 5503 | r2tK3Z77 |   14 | rateme-pl |   5 |             14776 |             14776
 5503 | r2tK3Z77 |   14 | rateme-pl |  90 |             11141 |             11141
 5503 | r2tK3Z77 |   14 | rateme-pl |  49 |             20678 |             20678
 5503 | r2tK3Z77 |   14 | rateme-pl | 177 |             13665 |             13665
 5503 | r2tK3Z77 |   14 | rateme-pl | 119 |             15287 |             15287
 5503 | r2tK3Z77 |   14 | rateme-pl | 151 |             40506 |             40506
 5503 | r2tK3Z77 |   14 | rateme-pl |  22 |             11159 |             11159
 5503 | r2tK3Z77 |   14 | rateme-pl |  31 |             12995 |             12995
 5503 | r2tK3Z77 |   14 | rateme-pl |   6 |             24227 |             24227
 5503 | r2tK3Z77 |   14 | rateme-pl |  35 |             28113 |             28113
 5503 | r2tK3Z77 |   14 | rateme-pl | 168 |             30153 |             30153
 5503 | r2tK3Z77 |   14 | rateme-pl |  94 |             16636 |             16636
 5503 | r2tK3Z77 |   14 | rateme-pl |  95 |             11021 |             11021
 5503 | r2tK3Z77 |   14 | rateme-pl |  87 |             33387 |             33387
 5503 | r2tK3Z77 |   14 | rateme-pl | 104 |             35364 |             35364
 5503 | r2tK3Z77 |   14 | rateme-pl | 146 |             14017 |             14017
 5503 | r2tK3Z77 |   14 | rateme-pl | 118 |             11204 |             11204
 5503 | r2tK3Z77 |   14 | rateme-pl |  59 |             13448 |             13448
 5504 | r2tjQNbC |   14 | rateme-pl |  84 |             57822 |             57822
 5504 | r2tjQNbC |   14 | rateme-pl |  49 |             13212 |             13212
 5504 | r2tjQNbC |   14 | rateme-pl | 101 |             10295 |             10295
 5504 | r2tjQNbC |   14 | rateme-pl | 166 |             10045 |             10045
 5504 | r2tjQNbC |   14 | rateme-pl | 140 |             14059 |             14059
 5504 | r2tjQNbC |   14 | rateme-pl | 154 |             15374 |             15374
 5504 | r2tjQNbC |   14 | rateme-pl |  43 |             53411 |             53411
 5504 | r2tjQNbC |   14 | rateme-pl | 118 |             10026 |             10026
 5504 | r2tjQNbC |   14 | rateme-pl |  73 |           3909515 |           3909515
 5504 | r2tjQNbC |   14 | rateme-pl |  14 |             30180 |             30180
 5505 | r2t7msTj |   14 | rateme-pl | 138 |              8990 |              8990
 5505 | r2t7msTj |   14 | rateme-pl | 154 |              8692 |              8692
 5505 | r2t7msTj |   14 | rateme-pl |  54 |              8562 |              8562
 5505 | r2t7msTj |   14 | rateme-pl |  17 |             10335 |             10335
 5505 | r2t7msTj |   14 | rateme-pl |  23 |              9121 |              9121
 5505 | r2t7msTj |   14 | rateme-pl |  51 |              9670 |              9670
 5505 | r2t7msTj |   14 | rateme-pl |  95 |              8409 |              8409
 5505 | r2t7msTj |   14 | rateme-pl |  56 |             10495 |             10495
 5505 | r2t7msTj |   14 | rateme-pl |  32 |              6441 |              6441
 5505 | r2t7msTj |   14 | rateme-pl | 150 |              6217 |              6217
 5505 | r2t7msTj |   14 | rateme-pl | 163 |             11468 |             11468
 5505 | r2t7msTj |   14 | rateme-pl |  94 |             12518 |             12518
 5505 | r2t7msTj |   14 | rateme-pl |   6 |             19560 |             19560
 5505 | r2t7msTj |   14 | rateme-pl | 141 |             10284 |             10284
 5505 | r2t7msTj |   14 | rateme-pl | 146 |             10897 |             10897
 5505 | r2t7msTj |   14 | rateme-pl | 164 |             16561 |             16561
 5505 | r2t7msTj |   14 | rateme-pl | 126 |              8880 |              8880
 5505 | r2t7msTj |   14 | rateme-pl | 158 |             13294 |             13294
 5505 | r2t7msTj |   14 | rateme-pl |  27 |              9267 |              9267
 5505 | r2t7msTj |   14 | rateme-pl |  13 |             15431 |             15431
 5506 | r2trqgM2 |   14 | rateme-pl |  69 |              1273 |              1273
 5506 | r2trqgM2 |   14 | rateme-pl |  78 |             11244 |             11244
 5506 | r2trqgM2 |   14 | rateme-pl | 173 |              9947 |              9947
 5506 | r2trqgM2 |   14 | rateme-pl |  30 |             10905 |             10905
 5506 | r2trqgM2 |   14 | rateme-pl | 170 |             12555 |             12555
 5506 | r2trqgM2 |   14 | rateme-pl |  41 |              7423 |              7423
 5506 | r2trqgM2 |   14 | rateme-pl | 152 |              7152 |              7152
 5506 | r2trqgM2 |   14 | rateme-pl |  70 |              7894 |              7894
 5506 | r2trqgM2 |   14 | rateme-pl | 109 |             32357 |             32357
 5506 | r2trqgM2 |   14 | rateme-pl | 176 |              1420 |              1420
 5506 | r2trqgM2 |   14 | rateme-pl | 104 |              1663 |              1663
 5506 | r2trqgM2 |   14 | rateme-pl | 135 |              4846 |              4846
 5506 | r2trqgM2 |   14 | rateme-pl |   7 |              4058 |              4058
 5506 | r2trqgM2 |   14 | rateme-pl | 125 |              8590 |              8590
 5506 | r2trqgM2 |   14 | rateme-pl | 169 |              9717 |              9717
 5506 | r2trqgM2 |   14 | rateme-pl |  68 |             51282 |             51282
 5506 | r2trqgM2 |   14 | rateme-pl | 144 |              2996 |              2996
 5506 | r2trqgM2 |   14 | rateme-pl |  67 |              1952 |              1952
 5506 | r2trqgM2 |   14 | rateme-pl | 156 |             31192 |             31192
 5506 | r2trqgM2 |   14 | rateme-pl | 123 |              1285 |              1285
 5507 | r2tp97Cm |   14 | rateme-pl |  51 |              9790 |              9790
 5507 | r2tp97Cm |   14 | rateme-pl |  86 |             39868 |             39868
 5507 | r2tp97Cm |   14 | rateme-pl |  60 |              8514 |              8514
 5507 | r2tp97Cm |   14 | rateme-pl | 133 |             79173 |             79173
 5507 | r2tp97Cm |   14 | rateme-pl |  99 |             17800 |             17800
 5507 | r2tp97Cm |   14 | rateme-pl |  37 |              8980 |              8980
 5507 | r2tp97Cm |   14 | rateme-pl |  27 |             64843 |             64843
 5507 | r2tp97Cm |   14 | rateme-pl | 140 |              8519 |              8519
 5507 | r2tp97Cm |   14 | rateme-pl | 160 |             26952 |             26952
 5507 | r2tp97Cm |   14 | rateme-pl |  48 |             17558 |             17558
 5507 | r2tp97Cm |   14 | rateme-pl | 105 |             70175 |             70175
 5507 | r2tp97Cm |   14 | rateme-pl |   6 |              9403 |              9403
 5507 | r2tp97Cm |   14 | rateme-pl | 113 |             17599 |             17599
 5507 | r2tp97Cm |   14 | rateme-pl |  63 |             16684 |             16684
 5507 | r2tp97Cm |   14 | rateme-pl |  57 |             15016 |             15016
 5507 | r2tp97Cm |   14 | rateme-pl |  38 |              8941 |              8941
 5507 | r2tp97Cm |   14 | rateme-pl | 167 |             27573 |             27573
 5507 | r2tp97Cm |   14 | rateme-pl |  25 |              8779 |              8779
 5507 | r2tp97Cm |   14 | rateme-pl |  18 |            199393 |            199393
 5507 | r2tp97Cm |   14 | rateme-pl | 151 |             11785 |             11785
 5508 | r2tRZEQz |   14 | rateme-pl | 147 |             18310 |             18310
 5508 | r2tRZEQz |   14 | rateme-pl | 106 |             23260 |             23260
 5508 | r2tRZEQz |   14 | rateme-pl | 124 |             14224 |             14224
 5508 | r2tRZEQz |   14 | rateme-pl | 145 |             24508 |             24508
 5508 | r2tRZEQz |   14 | rateme-pl |  98 |             22307 |             22307
 5508 | r2tRZEQz |   14 | rateme-pl | 122 |             17827 |             17827
 5508 | r2tRZEQz |   14 | rateme-pl |  58 |             15556 |             15556
 5508 | r2tRZEQz |   14 | rateme-pl |  93 |             14245 |             14245
 5508 | r2tRZEQz |   14 | rateme-pl |  12 |             19553 |             19553
 5508 | r2tRZEQz |   14 | rateme-pl | 142 |             19857 |             19857
 5508 | r2tRZEQz |   14 | rateme-pl |  36 |             33965 |             33965
 5508 | r2tRZEQz |   14 | rateme-pl | 120 |             15277 |             15277
 5508 | r2tRZEQz |   14 | rateme-pl |  62 |             13007 |             13007
 5508 | r2tRZEQz |   14 | rateme-pl |  42 |             15773 |             15773
 5508 | r2tRZEQz |   14 | rateme-pl | 118 |             16212 |             16212
 5508 | r2tRZEQz |   14 | rateme-pl | 162 |             14059 |             14059
 5508 | r2tRZEQz |   14 | rateme-pl | 158 |             11611 |             11611
 5508 | r2tRZEQz |   14 | rateme-pl |  19 |             16157 |             16157
 5508 | r2tRZEQz |   14 | rateme-pl | 134 |             24979 |             24979
 5508 | r2tRZEQz |   14 | rateme-pl |  91 |             17121 |             17121
 5509 | r2t7wTRM |   14 | rateme-pl |  50 |             10209 |             10209
 5509 | r2t7wTRM |   14 | rateme-pl |  33 |              7879 |              7879
 5509 | r2t7wTRM |   14 | rateme-pl | 148 |             51679 |             51679
 5509 | r2t7wTRM |   14 | rateme-pl | 161 |             19457 |             19457
 5509 | r2t7wTRM |   14 | rateme-pl |  34 |             14505 |             14505
 5509 | r2t7wTRM |   14 | rateme-pl | 155 |             12081 |             12081
 5509 | r2t7wTRM |   14 | rateme-pl |  72 |             10405 |             10405
 5509 | r2t7wTRM |   14 | rateme-pl |  79 |             25172 |             25172
 5509 | r2t7wTRM |   14 | rateme-pl | 128 |             65081 |             65081
 5509 | r2t7wTRM |   14 | rateme-pl |  76 |             70686 |             70686
 5510 | r2tWJLgw |   14 | rateme-pl |  77 |             21228 |             21228
 5510 | r2tWJLgw |   14 | rateme-pl | 107 |             15347 |             15347
 5510 | r2tWJLgw |   14 | rateme-pl | 121 |             15341 |             15341
 5510 | r2tWJLgw |   14 | rateme-pl |   1 |             12552 |             12552
 5510 | r2tWJLgw |   14 | rateme-pl | 179 |             32548 |             32548
 5510 | r2tWJLgw |   14 | rateme-pl |  11 |             21104 |             21104
 5510 | r2tWJLgw |   14 | rateme-pl |   9 |             15018 |             15018
 5510 | r2tWJLgw |   14 | rateme-pl |  63 |             11129 |             11129
 5510 | r2tWJLgw |   14 | rateme-pl |  10 |             15728 |             15728
 5510 | r2tWJLgw |   14 | rateme-pl |  37 |             10557 |             10557
 5510 | r2tWJLgw |   14 | rateme-pl |  52 |             16633 |             16633
 5510 | r2tWJLgw |   14 | rateme-pl | 114 |             13989 |             13989
 5510 | r2tWJLgw |   14 | rateme-pl |  21 |             13262 |             13262
 5510 | r2tWJLgw |   14 | rateme-pl | 153 |             13052 |             13052
 5510 | r2tWJLgw |   14 | rateme-pl | 115 |             25345 |             25345
 5510 | r2tWJLgw |   14 | rateme-pl |  82 |             11269 |             11269
 5510 | r2tWJLgw |   14 | rateme-pl | 157 |              7553 |              7553
 5510 | r2tWJLgw |   14 | rateme-pl | 112 |             13439 |             13439
 5510 | r2tWJLgw |   14 | rateme-pl |  71 |              9753 |              9753
 5510 | r2tWJLgw |   14 | rateme-pl | 160 |             11424 |             11424
 5511 | r2tzKjuM |   14 | rateme-pl | 110 |             19324 |             19324
 5511 | r2tzKjuM |   14 | rateme-pl | 100 |              8927 |              8927
 5511 | r2tzKjuM |   14 | rateme-pl | 127 |             23467 |             23467
 5511 | r2tzKjuM |   14 | rateme-pl |  55 |             13727 |             13727
 5511 | r2tzKjuM |   14 | rateme-pl | 174 |              8402 |              8402
 5511 | r2tzKjuM |   14 | rateme-pl | 172 |             43538 |             43538
 5511 | r2tzKjuM |   14 | rateme-pl |   0 |              5361 |              5361
 5511 | r2tzKjuM |   14 | rateme-pl |  80 |             10024 |             10024
 5511 | r2tzKjuM |   14 | rateme-pl |  40 |              7193 |              7193
 5511 | r2tzKjuM |   14 | rateme-pl | 116 |              8072 |              8072
 5511 | r2tzKjuM |   14 | rateme-pl |  91 |              8977 |              8977
 5511 | r2tzKjuM |   14 | rateme-pl | 139 |             10885 |             10885
 5511 | r2tzKjuM |   14 | rateme-pl |  85 |              9721 |              9721
 5511 | r2tzKjuM |   14 | rateme-pl |  11 |              6935 |              6935
 5511 | r2tzKjuM |   14 | rateme-pl | 131 |              7977 |              7977
 5511 | r2tzKjuM |   14 | rateme-pl |  16 |             10619 |             10619
 5511 | r2tzKjuM |   14 | rateme-pl | 101 |              8460 |              8460
 5511 | r2tzKjuM |   14 | rateme-pl | 108 |             16505 |             16505
 5511 | r2tzKjuM |   14 | rateme-pl |  64 |             11483 |             11483
 5511 | r2tzKjuM |   14 | rateme-pl |   1 |              6872 |              6872
